,date,open,close,high,low,volume,code
1585,2013-12-16,19.184,19.111,19.411,18.989,383384.0,601318
1586,2013-12-17,19.111,19.098,19.202,18.72,247242.0,601318
1587,2013-12-18,18.993,19.016,19.193,18.943,213770.0,601318
1588,2013-12-19,19.193,18.602,19.284,18.579,312939.0,601318
1589,2013-12-20,18.561,17.724,18.747,17.56,541312.0,601318
1590,2013-12-23,17.806,17.974,18.156,17.62,228042.0,601318
1591,2013-12-24,18.074,18.133,18.375,17.979,245472.0,601318
1592,2013-12-25,18.138,18.238,18.343,17.965,145445.0,601318
1593,2013-12-26,18.152,18.002,18.197,17.92,170260.0,601318
1594,2013-12-27,18.102,18.575,18.738,18.011,339226.0,601318
1595,2013-12-30,18.747,18.561,18.875,18.552,248094.0,601318
1596,2013-12-31,18.511,18.979,19.039,18.465,350531.0,601318
1597,2014-01-02,18.916,18.784,18.92,18.493,228146.0,601318
1598,2014-01-03,18.511,18.324,18.602,18.229,260821.0,601318
1599,2014-01-06,18.274,18.324,18.634,17.692,483839.0,601318
1600,2014-01-07,18.024,18.234,18.324,18.024,219640.0,601318
1601,2014-01-08,18.279,18.479,18.593,18.133,275072.0,601318
1602,2014-01-09,18.42,18.179,18.597,18.056,269085.0,601318
1603,2014-01-10,18.174,17.997,18.261,17.956,194393.0,601318
1604,2014-01-13,18.07,17.942,18.247,17.729,247691.0,601318
1605,2014-01-14,17.965,18.188,18.293,17.765,215161.0,601318
1606,2014-01-15,18.161,18.065,18.206,17.874,146358.0,601318
1607,2014-01-16,18.083,18.747,18.943,18.043,534238.0,601318
1608,2014-01-17,18.661,18.584,18.77,18.42,298419.0,601318
1609,2014-01-20,18.465,18.52,18.784,18.429,202405.0,601318
1610,2014-01-21,18.556,18.807,19.066,18.556,266500.0,601318
1611,2014-01-22,18.788,19.016,19.166,18.72,335321.0,601318
1612,2014-01-23,18.92,18.647,18.993,18.556,318278.0,601318
1613,2014-01-24,18.475,18.434,18.825,18.42,301773.0,601318
1614,2014-01-27,18.183,17.738,18.183,17.592,595563.0,601318
1615,2014-01-28,17.783,17.811,17.888,17.638,272963.0,601318
1616,2014-01-29,17.874,17.865,17.915,17.751,190395.0,601318
1617,2014-01-30,17.738,17.801,17.811,17.569,271638.0,601318
1618,2014-02-07,17.56,17.378,17.569,17.237,380358.0,601318
1619,2014-02-10,17.433,17.77,17.82,17.429,415087.0,601318
1620,2014-02-11,17.729,17.992,18.193,17.606,424994.0,601318
1621,2014-02-12,18.056,17.838,18.12,17.751,248024.0,601318
1622,2014-02-13,17.851,17.715,17.952,17.51,318104.0,601318
1623,2014-02-14,17.692,17.77,17.874,17.683,183759.0,601318
1624,2014-02-17,18.011,17.965,18.093,17.774,276392.0,601318
1625,2014-02-18,17.911,17.597,17.915,17.556,329728.0,601318
1626,2014-02-19,17.588,17.788,17.929,17.474,336367.0,601318
1627,2014-02-20,17.842,17.547,18.029,17.51,292195.0,601318
1628,2014-02-21,17.556,17.751,17.765,17.451,299671.0,601318
1629,2014-02-24,17.515,17.665,17.738,17.338,443505.0,601318
1630,2014-02-25,17.601,17.119,17.633,16.987,507611.0,601318
1631,2014-02-26,16.992,17.056,17.147,16.937,271749.0,601318
1632,2014-02-27,17.137,17.283,17.415,16.933,351101.0,601318
1633,2014-02-28,17.237,17.51,17.533,17.192,332313.0,601318
1634,2014-03-03,17.406,17.274,17.442,17.151,295935.0,601318
1635,2014-03-04,17.247,17.269,17.46,17.074,225925.0,601318
1636,2014-03-05,17.351,17.128,17.351,17.065,229373.0,601318
1637,2014-03-06,17.056,17.215,17.351,16.851,256187.0,601318
1638,2014-03-07,17.087,17.074,17.324,16.965,189445.0,601318
1639,2014-03-10,16.865,16.455,16.865,16.41,276854.0,601318
1640,2014-03-11,16.387,16.464,16.592,16.364,180498.0,601318
1641,2014-03-12,16.419,16.528,16.678,16.419,188812.0,601318
1642,2014-03-13,16.61,16.71,16.878,16.523,204984.0,601318
1643,2014-03-14,16.646,16.683,16.819,16.605,218758.0,601318
1644,2014-03-17,16.801,16.755,16.874,16.655,260048.0,601318
1645,2014-03-18,16.774,16.533,16.774,16.523,141191.0,601318
1646,2014-03-19,16.473,16.373,16.537,16.15,198628.0,601318
1647,2014-03-20,16.373,16.414,16.805,16.241,351908.0,601318
1648,2014-03-21,16.332,17.056,17.147,16.328,508124.0,601318
1649,2014-03-24,17.101,17.169,17.26,16.987,411370.0,601318
1650,2014-03-25,17.083,16.896,17.228,16.851,243779.0,601318
1651,2014-03-26,16.978,16.91,17.087,16.851,229823.0,601318
1652,2014-03-27,16.883,16.91,17.028,16.674,285922.0,601318
1653,2014-03-28,16.828,16.996,17.056,16.805,207895.0,601318
1654,2014-03-31,17.051,17.083,17.178,16.955,216411.0,601318
1655,2014-04-01,17.078,17.147,17.388,17.033,335340.0,601318
1656,2014-04-02,17.178,17.506,17.519,17.106,428330.0,601318
1657,2014-04-03,17.597,17.538,17.933,17.529,417203.0,601318
1658,2014-04-04,17.424,17.701,17.738,17.374,190911.0,601318
1659,2014-04-08,17.647,18.143,18.261,17.624,534447.0,601318
1660,2014-04-09,18.143,17.952,18.188,17.861,357129.0,601318
1661,2014-04-10,17.965,19.23,19.643,17.788,1332026.0,601318
1662,2014-04-11,19.239,18.743,19.252,18.625,902867.0,601318
1663,2014-04-14,18.734,18.561,18.852,18.429,351636.0,601318
1664,2014-04-15,18.456,18.224,18.511,18.147,336168.0,601318
1665,2014-04-16,18.188,18.279,18.411,18.111,193631.0,601318
1666,2014-04-17,18.347,18.011,18.397,17.992,184337.0,601318
1667,2014-04-18,17.911,17.997,18.115,17.77,163387.0,601318
1668,2014-04-21,17.851,17.697,18.102,17.656,196173.0,601318
1669,2014-04-22,17.688,17.856,17.874,17.579,185447.0,601318
1670,2014-04-23,17.783,17.756,17.956,17.679,168769.0,601318
1671,2014-04-24,17.733,17.974,18.029,17.692,365497.0,601318
1672,2014-04-25,17.942,17.742,18.002,17.706,172767.0,601318
1673,2014-04-28,17.651,17.324,17.815,17.288,202373.0,601318
1674,2014-04-29,17.515,17.779,17.902,17.515,202734.0,601318
1675,2014-04-30,17.897,17.801,17.902,17.729,129717.0,601318
1676,2014-05-05,17.729,17.829,17.933,17.638,294129.0,601318
1677,2014-05-06,17.761,17.979,18.097,17.747,185699.0,601318
1678,2014-05-07,17.865,17.902,18.024,17.801,281019.0,601318
1679,2014-05-08,17.874,17.897,18.343,17.811,200320.0,601318
1680,2014-05-09,17.965,17.856,17.997,17.797,111247.0,601318
1681,2014-05-12,18.02,18.215,18.324,17.97,280146.0,601318
1682,2014-05-13,18.229,18.156,18.375,18.074,151968.0,601318
1683,2014-05-14,18.183,18.133,18.306,18.102,158199.0,601318
1684,2014-05-15,18.17,18.024,18.22,17.97,135504.0,601318
1685,2014-05-16,18.056,17.979,18.065,17.738,139097.0,601318
1686,2014-05-19,17.965,17.606,17.979,17.519,246290.0,601318
1687,2014-05-20,17.724,17.638,17.77,17.583,160323.0,601318
1688,2014-05-21,17.592,17.815,17.847,17.501,168500.0,601318
1689,2014-05-22,17.815,17.797,18.07,17.788,185087.0,601318
1690,2014-05-23,17.797,17.915,17.92,17.797,179456.0,601318
1691,2014-05-26,18.002,17.856,18.088,17.738,155605.0,601318
1692,2014-05-27,17.829,17.861,17.956,17.783,218583.0,601318
1693,2014-05-28,17.851,18.115,18.147,17.774,254711.0,601318
1694,2014-05-29,18.152,18.183,18.37,17.97,269233.0,601318
1695,2014-05-30,18.234,18.138,18.252,18.061,180961.0,601318
1696,2014-06-03,18.174,18.147,18.324,18.143,267676.0,601318
1697,2014-06-04,18.124,17.883,18.124,17.774,246462.0,601318
1698,2014-06-05,17.851,18.097,18.143,17.82,340136.0,601318
1699,2014-06-06,18.093,17.947,18.124,17.842,212084.0,601318
1700,2014-06-09,17.856,18.056,18.206,17.851,267494.0,601318
1701,2014-06-10,18.079,18.397,18.411,18.079,431080.0,601318
1702,2014-06-11,18.306,18.252,18.365,18.124,302717.0,601318
1703,2014-06-12,18.229,18.179,18.334,18.138,380693.0,601318
1704,2014-06-13,18.188,18.57,18.647,18.147,470465.0,601318
1705,2014-06-16,18.556,18.602,18.716,18.493,387050.0,601318
1706,2014-06-17,18.575,18.365,18.579,18.256,301489.0,601318
1707,2014-06-18,18.397,18.306,18.465,18.27,204140.0,601318
1708,2014-06-19,18.375,18.106,18.402,18.065,243244.0,601318
1709,2014-06-20,18.156,18.206,18.252,18.07,152855.0,601318
1710,2014-06-23,18.193,18.047,18.393,18.015,225363.0,601318
1711,2014-06-24,18.047,18.074,18.115,17.879,249281.0,601318
1712,2014-06-25,18.079,17.929,18.079,17.851,176590.0,601318
1713,2014-06-26,17.961,18.056,18.065,17.933,134305.0,601318
1714,2014-06-27,18.074,17.881,18.074,17.821,238197.0,601318
1715,2014-06-30,17.899,18.097,18.189,17.895,168222.0,601318
1716,2014-07-01,18.175,18.069,18.24,17.991,155308.0,601318
1717,2014-07-02,18.083,18.143,18.226,18.033,179810.0,601318
1718,2014-07-03,18.166,18.194,18.286,18.111,187078.0,601318
1719,2014-07-04,18.194,18.345,18.456,18.194,205750.0,601318
1720,2014-07-07,18.345,18.419,18.497,18.272,164223.0,601318
1721,2014-07-08,18.391,18.437,18.447,18.322,121987.0,601318
1722,2014-07-09,18.405,18.267,18.612,18.263,241423.0,601318
1723,2014-07-10,18.345,18.125,18.396,18.042,277538.0,601318
1724,2014-07-11,18.207,18.129,18.253,18.079,126460.0,601318
1725,2014-07-14,18.138,18.382,18.396,18.134,153032.0,601318
1726,2014-07-15,18.382,18.368,18.516,18.281,233210.0,601318
1727,2014-07-16,18.364,18.272,18.539,18.212,206397.0,601318
1728,2014-07-17,18.263,18.359,18.378,18.212,187795.0,601318
1729,2014-07-18,18.286,18.313,18.493,18.194,237550.0,601318
1730,2014-07-21,18.327,18.336,18.47,18.286,192224.0,601318
1731,2014-07-22,18.24,18.502,18.603,18.24,438949.0,601318
1732,2014-07-23,18.493,18.897,19.054,18.493,557367.0,601318
1733,2014-07-24,18.939,19.408,19.537,18.939,680858.0,601318
1734,2014-07-25,19.459,19.523,19.666,19.38,354662.0,601318
1735,2014-07-28,19.666,20.162,20.282,19.652,836041.0,601318
1736,2014-07-29,20.103,20.208,20.314,19.942,369316.0,601318
1737,2014-07-30,20.103,20.204,20.383,20.011,566640.0,601318
1738,2014-07-31,20.227,20.526,20.563,19.955,451922.0,601318
1739,2014-08-01,20.498,20.112,20.645,20.103,426907.0,601318
1740,2014-08-04,20.195,20.747,20.765,20.043,497735.0,601318
1741,2014-08-05,20.705,20.461,20.747,20.287,368175.0,601318
1742,2014-08-06,20.323,20.089,20.323,19.891,424846.0,601318
1743,2014-08-07,20.126,19.776,20.149,19.73,400583.0,601318
1744,2014-08-08,19.845,19.698,19.9,19.601,372427.0,601318
1745,2014-08-11,19.781,20.034,20.13,19.748,453793.0,601318
1746,2014-08-12,19.978,19.776,19.983,19.652,353048.0,601318
1747,2014-08-13,19.781,20.126,20.149,19.712,464581.0,601318
1748,2014-08-14,20.241,19.85,20.323,19.804,441974.0,601318
1749,2014-08-15,19.896,20.172,20.264,19.822,402578.0,601318
1750,2014-08-18,20.195,20.103,20.296,20.011,315685.0,601318
1751,2014-08-19,20.149,19.951,20.195,19.767,351498.0,601318
1752,2014-08-20,19.868,19.739,19.905,19.661,426360.0,601318
1753,2014-08-21,19.739,19.564,19.845,19.367,370080.0,601318
1754,2014-08-22,19.555,19.712,19.735,19.541,325195.0,601318
1755,2014-08-25,19.684,19.436,19.712,19.408,252795.0,601318
1756,2014-08-26,19.426,19.495,19.583,19.348,206108.0,601318
1757,2014-08-27,19.569,19.514,19.61,19.459,171671.0,601318
1758,2014-08-28,19.532,19.367,19.61,19.348,188534.0,601318
1759,2014-08-29,19.486,19.551,19.578,19.371,202216.0,601318
1760,2014-09-01,19.597,19.61,19.689,19.528,259522.0,601318
1761,2014-09-02,19.666,19.781,19.79,19.486,392336.0,601318
1762,2014-09-03,19.804,19.965,20.057,19.799,456589.0,601318
1763,2014-09-04,20.015,20.231,20.264,19.946,467227.0,601318
1764,2014-09-05,20.3,20.305,20.503,20.126,434239.0,601318
1765,2014-09-09,20.277,20.066,20.448,20.029,321234.0,601318
1766,2014-09-10,19.942,19.854,19.942,19.735,287171.0,601318
1767,2014-09-11,19.822,19.79,20.126,19.689,385063.0,601318
1768,2014-09-12,19.757,19.84,19.854,19.678,231427.0,601318
1769,2014-09-15,19.688,19.554,19.715,19.456,460111.0,601318
1770,2014-09-16,19.591,19.355,19.632,19.341,419261.0,601318
1771,2014-09-17,19.48,19.392,19.48,19.341,262787.0,601318
1772,2014-09-18,19.364,19.433,19.526,19.304,263508.0,601318
1773,2014-09-19,19.447,19.614,19.646,19.41,321764.0,601318
1774,2014-09-22,19.526,18.984,19.526,18.971,482151.0,601318
1775,2014-09-23,19.003,19.1,19.137,18.929,282439.0,601318
1776,2014-09-24,18.998,19.595,19.618,18.998,518785.0,601318
1777,2014-09-25,19.669,19.41,19.753,19.364,327387.0,601318
1778,2014-09-26,19.368,19.345,19.41,19.188,234141.0,601318
1779,2014-09-29,19.424,19.248,19.429,19.142,369579.0,601318
1780,2014-09-30,19.285,19.128,19.294,19.109,444181.0,601318
1781,2014-10-08,19.202,19.373,19.378,19.1,384609.0,601318
1782,2014-10-09,19.382,19.387,19.567,19.341,355221.0,601318
1783,2014-10-10,19.308,19.146,19.308,19.109,351489.0,601318
1784,2014-10-13,19.04,18.915,19.058,18.804,401803.0,601318
1785,2014-10-14,18.906,18.855,19.04,18.809,283296.0,601318
1786,2014-10-15,18.915,19.133,19.142,18.818,354229.0,601318
1787,2014-10-16,18.966,19.031,19.276,18.897,369045.0,601318
1788,2014-10-17,19.086,19.045,19.179,18.883,319406.0,601318
1789,2014-10-20,19.151,19.095,19.318,19.031,348128.0,601318
1790,2014-10-21,19.077,18.952,19.216,18.934,312161.0,601318
1791,2014-10-22,19.035,19.165,19.387,18.98,514640.0,601318
1792,2014-10-23,19.114,19.035,19.359,19.008,495418.0,601318
1793,2014-10-24,19.021,19.003,19.123,18.98,299923.0,601318
1794,2014-10-27,18.767,18.559,18.804,18.489,413262.0,601318
1795,2014-10-28,18.582,18.836,18.85,18.577,422804.0,601318
1796,2014-10-29,19.202,19.456,19.526,19.119,851593.0,601318
1797,2014-10-30,19.424,19.452,19.507,19.248,462416.0,601318
1798,2014-10-31,19.549,19.896,20.109,19.512,966903.0,601318
1799,2014-11-03,19.988,19.84,20.164,19.757,549469.0,601318
1800,2014-11-04,19.868,19.683,19.873,19.628,405306.0,601318
1801,2014-11-05,19.702,19.669,19.762,19.544,300468.0,601318
1802,2014-11-06,19.683,19.498,19.748,19.41,502456.0,601318
1803,2014-11-10,19.993,19.864,20.127,19.623,1078564.0,601318
1804,2014-11-11,19.965,19.919,20.511,19.827,2164788.0,601318
1805,2014-11-12,19.887,20.271,20.303,19.78,792387.0,601318
1806,2014-11-13,20.414,20.497,20.766,20.303,1333350.0,601318
1807,2014-11-14,20.405,20.604,20.636,20.16,787558.0,601318
1808,2014-11-17,21.215,20.1,21.233,20.063,970676.0,601318
1809,2014-11-18,20.067,19.702,20.15,19.623,614791.0,601318
1810,2014-11-19,19.711,19.697,19.854,19.637,367985.0,601318
1811,2014-11-20,19.641,19.854,20.095,19.563,533725.0,601318
1812,2014-11-21,19.803,20.349,20.456,19.618,910045.0,601318
1813,2014-11-24,20.766,21.215,21.562,20.636,2277502.0,601318
1814,2014-11-25,21.187,21.224,21.353,21.108,883082.0,601318
1815,2014-11-26,21.289,22.154,22.279,21.238,1622061.0,601318
1816,2014-11-27,22.533,22.598,22.996,22.302,1916178.0,601318
1817,2014-11-28,22.617,22.964,23.102,22.26,1696487.0,601318
1818,2014-12-01,24.523,23.482,24.916,23.412,2386645.0,601318
1819,2014-12-02,23.366,25.12,25.624,23.301,2129764.0,601318
1820,2014-12-03,25.309,25.453,26.471,24.87,2454288.0,601318
1821,2014-12-04,25.467,27.757,27.873,25.254,2434036.0,601318
1822,2014-12-05,28.141,27.359,29.15,26.383,3112114.0,601318
1823,2014-12-08,27.345,29.997,30.066,26.841,2985426.0,601318
1824,2014-12-09,28.872,27.447,31.056,26.998,4166545.0,601318
1825,2014-12-10,27.762,27.595,28.224,26.119,2706219.0,601318
1826,2014-12-11,26.836,26.29,27.493,26.193,1714298.0,601318
1827,2014-12-12,26.429,26.406,27.368,26.29,1528246.0,601318
1828,2014-12-15,26.364,26.832,26.929,26.147,1286577.0,601318
1829,2014-12-16,27.151,29.196,29.238,26.929,2611851.0,601318
1830,2014-12-17,29.451,29.483,29.983,28.553,2562270.0,601318
1831,2014-12-18,30.075,30.418,31.454,29.613,2551413.0,601318
1832,2014-12-19,30.945,30.052,30.945,28.919,1747482.0,601318
1833,2014-12-22,30.168,30.469,31.602,29.89,2178755.0,601318
1834,2014-12-23,29.932,30.246,32.481,29.39,2295022.0,601318
1835,2014-12-24,30.288,28.09,30.487,27.716,2344415.0,601318
1836,2014-12-25,28.317,29.34,29.557,27.901,2190519.0,601318
1837,2014-12-26,29.608,31.375,31.514,29.427,2647826.0,601318
1838,2014-12-29,32.629,32.842,34.341,31.51,3642267.0,601318
1839,2014-12-30,32.463,33.675,34.23,32.273,2180543.0,601318
1840,2014-12-31,34.008,34.568,34.647,33.448,1995449.0,601318
1841,2015-01-05,35.998,35.239,36.46,34.818,2435717.0,601318
1842,2015-01-06,34.415,34.115,35.521,33.319,2342279.0,601318
1843,2015-01-07,33.916,33.967,34.934,33.545,1703868.0,601318
1844,2015-01-08,34.471,32.888,34.665,32.759,1788809.0,601318
1845,2015-01-09,32.944,33.703,36.174,32.722,3118734.0,601318
1846,2015-01-12,34.23,34.781,35.276,33.453,2656271.0,601318
1847,2015-01-13,34.841,34.758,35.618,34.244,1509243.0,601318
1848,2015-01-14,34.823,34.17,35.109,33.814,1459105.0,601318
1849,2015-01-15,34.24,36.493,36.757,34.101,2579037.0,601318
1850,2015-01-16,36.738,36.224,37.663,36.049,2317508.0,601318
1851,2015-01-19,32.606,32.602,33.985,32.602,2900349.0,601318
1852,2015-01-20,32.528,32.676,33.365,31.695,2651163.0,601318
1853,2015-01-21,32.99,35.794,35.887,32.893,2925800.0,601318
1854,2015-01-22,35.762,34.92,35.951,34.475,2147044.0,601318
1855,2015-01-23,35.165,35.535,36.831,34.929,2343732.0,601318
1856,2015-01-26,35.304,34.984,35.368,34.563,1388606.0,601318
1857,2015-01-27,35.22,34.221,35.836,33.235,2185606.0,601318
1858,2015-01-28,33.726,33.448,34.054,33.268,1280354.0,601318
1859,2015-01-29,32.856,32.643,33.157,32.301,1563067.0,601318
1860,2015-01-30,32.713,32.06,33.245,31.838,1393882.0,601318
1861,2015-02-02,30.677,30.64,31.348,30.515,1522202.0,601318
1862,2015-02-03,31.084,31.958,32.62,30.538,1907172.0,601318
1863,2015-02-04,32.051,31.232,32.532,31.176,1278806.0,601318
1864,2015-02-05,32.389,30.51,32.389,30.445,1829538.0,601318
1865,2015-02-06,30.492,30.681,31.496,30.311,1486835.0,601318
1866,2015-02-09,30.63,31.463,31.972,30.538,1411659.0,601318
1867,2015-02-10,31.232,31.69,31.912,31.098,980622.0,601318
1868,2015-02-11,31.88,32.458,32.689,31.681,1062045.0,601318
1869,2015-02-12,32.435,32.342,32.62,31.755,837021.0,601318
1870,2015-02-13,32.546,32.352,33.004,32.278,1092273.0,601318
1871,2015-02-16,32.481,32.532,33.055,32.278,961664.0,601318
1872,2015-02-17,32.657,32.657,33.055,32.565,949846.0,601318
1873,2015-02-25,32.56,31.537,32.574,31.315,1040462.0,601318
1874,2015-02-26,31.463,32.329,32.463,30.996,1178635.0,601318
1875,2015-02-27,32.458,32.518,32.949,32.264,954326.0,601318
1876,2015-03-02,32.856,32.342,32.921,31.995,1338695.0,601318
1877,2015-03-03,32.06,31.056,32.065,30.978,1409956.0,601318
1878,2015-03-04,31.075,30.973,31.325,30.769,1046017.0,601318
1879,2015-03-05,30.538,30.149,30.607,29.983,1483766.0,601318
1880,2015-03-06,30.191,30.066,30.395,30.029,794054.0,601318
1881,2015-03-09,29.784,30.686,30.894,29.205,1443501.0,601318
1882,2015-03-10,30.445,30.399,30.593,30.043,830357.0,601318
1883,2015-03-11,30.538,30.64,31.283,30.464,1070785.0,601318
1884,2015-03-12,31.093,31.833,32.143,30.774,1577588.0,601318
1885,2015-03-13,32.028,31.898,32.713,31.635,1281619.0,601318
1886,2015-03-16,32.324,33.994,34.017,31.931,2207334.0,601318
1887,2015-03-17,34.702,34.563,34.994,34.193,2251187.0,601318
1888,2015-03-18,34.994,35.822,35.854,34.651,1911444.0,601318
1889,2015-03-19,35.512,35.04,35.512,34.656,1578694.0,601318
1890,2015-03-20,36.46,36.28,37.016,35.813,2976130.0,601318
1891,2015-03-23,36.622,36.067,36.784,35.803,1927481.0,601318
1892,2015-03-24,36.049,35.045,36.063,34.864,2112453.0,601318
1893,2015-03-25,34.887,34.739,35.489,34.425,1664769.0,601318
1894,2015-03-26,34.61,36.155,36.96,34.17,2583372.0,601318
1895,2015-03-27,36.16,35.498,36.201,35.304,1219514.68,601318
1896,2015-03-30,36.081,36.997,37.108,35.628,2350289.0,601318
1897,2015-03-31,38.024,36.201,38.311,36.039,2431158.0,601318
1898,2015-04-01,36.622,36.622,37.076,36.229,1825110.0,601318
1899,2015-04-02,36.96,36.1,36.979,35.646,1690209.0,601318
1900,2015-04-03,35.947,36.419,36.544,35.813,1290008.0,601318
1901,2015-04-07,36.646,37.492,37.608,36.322,2147982.0,601318
1902,2015-04-08,37.608,38.131,38.843,36.784,2772078.0,601318
1903,2015-04-09,38.274,37.682,39.528,37.539,2537396.0,601318
1904,2015-04-10,37.747,39.857,39.921,37.622,2562510.0,601318
1905,2015-04-13,40.62,39.889,41.078,39.838,2296681.0,601318
1906,2015-04-14,39.889,39.176,39.889,38.774,1578449.0,601318
1907,2015-04-15,39.102,39.126,40.37,38.825,1642147.0,601318
1908,2015-04-16,38.866,42.013,42.064,38.728,2642516.0,601318
1909,2015-04-17,42.753,41.606,43.216,41.305,2289103.0,601318
1910,2015-04-20,40.819,39.579,41.606,39.399,2392005.0,601318
1911,2015-04-21,40.023,40.713,40.856,39.348,1844763.0,601318
1912,2015-04-22,41.083,41.694,41.957,40.87,1766858.0,601318
1913,2015-04-23,41.754,40.764,41.781,40.463,1755070.0,601318
1914,2015-04-24,39.884,39.269,40.157,38.82,2340056.0,601318
1915,2015-04-27,39.653,39.94,40.241,39.403,1745394.0,601318
1916,2015-04-28,39.884,39.824,40.768,39.158,2040859.0,601318
1917,2015-04-29,40.162,40.532,40.925,39.783,1830266.0,601318
1918,2015-04-30,41.18,41.023,41.772,40.717,2340977.0,601318
1919,2015-05-04,41.226,41.86,41.888,40.116,1839859.0,601318
1920,2015-05-05,41.892,39.861,42.008,39.764,1994758.0,601318
1921,2015-05-06,40.162,40.981,43.382,40.028,3489267.0,601318
1922,2015-05-07,40.255,40.278,40.944,39.727,1682606.0,601318
1923,2015-05-08,40.773,40.208,40.902,39.338,1582057.0,601318
1924,2015-05-11,40.255,41.05,41.573,39.806,1827295.0,601318
1925,2015-05-12,40.74,41.157,41.532,40.486,1469601.0,601318
1926,2015-05-13,41.157,40.264,41.384,40.097,1470444.0,601318
1927,2015-05-14,40.231,39.935,40.717,39.801,1320725.0,601318
1928,2015-05-15,39.931,39.056,39.931,38.728,1560709.0,601318
1929,2015-05-18,38.774,38.131,38.89,38.085,1235654.0,601318
1930,2015-05-19,38.196,39.533,39.847,38.191,1543722.0,601318
1931,2015-05-20,39.736,39.593,40.227,39.186,1432831.0,601318
1932,2015-05-21,39.644,40.069,40.384,39.468,1127470.0,601318
1933,2015-05-22,40.412,41.439,41.471,40.347,1853367.0,601318
1934,2015-05-25,42.105,42.374,42.79,41.902,1847242.0,601318
1935,2015-05-26,43.401,43.109,43.632,42.105,1719111.0,601318
1936,2015-05-27,42.892,42.133,43.207,41.781,1360550.0,601318
1937,2015-05-28,41.99,39.431,42.133,39.283,1962625.0,601318
1938,2015-05-29,39.709,39.533,40.0,38.876,1477762.0,601318
1939,2015-06-01,39.237,40.444,40.856,38.728,1797929.0,601318
1940,2015-06-02,40.486,39.968,40.615,39.329,1379179.0,601318
1941,2015-06-03,39.977,39.579,40.25,39.334,1186728.0,601318
1942,2015-06-04,39.616,40.722,40.847,38.774,1833390.0,601318
1943,2015-06-05,41.286,40.231,41.541,39.375,1625304.0,601318
1944,2015-06-08,40.491,42.563,42.827,40.125,2837732.0,601318
1945,2015-06-09,42.475,41.36,42.651,41.032,1684524.0,601318
1946,2015-06-10,40.856,40.925,41.495,40.477,1099046.0,601318
1947,2015-06-11,40.939,41.763,42.739,40.389,2136078.0,601318
1948,2015-06-12,41.962,41.726,42.406,41.485,1375249.0,601318
1949,2015-06-15,41.842,40.245,42.105,40.153,1539418.0,601318
1950,2015-06-16,39.792,40.023,40.884,39.607,1249975.0,601318
1951,2015-06-17,40.255,40.255,40.574,39.792,1026482.0,601318
1952,2015-06-18,40.162,38.848,40.162,38.811,1255553.0,601318
1953,2015-06-19,38.496,37.219,39.144,37.053,1432019.0,601318
1954,2015-06-23,37.478,39.065,39.139,37.321,1684216.0,601318
1955,2015-06-24,39.167,39.269,39.468,38.408,1236969.0,601318
1956,2015-06-25,39.385,38.14,39.551,38.126,1084223.0,601318
1957,2015-06-26,37.478,35.831,38.783,34.443,2345951.0,601318
1958,2015-06-29,36.553,35.405,36.96,33.421,2519622.0,601318
1959,2015-06-30,35.628,37.913,37.941,35.174,2332863.0,601318
1960,2015-07-01,37.478,36.396,37.71,35.956,1470445.0,601318
1961,2015-07-02,36.544,36.002,36.965,34.795,1888889.0,601318
1962,2015-07-03,35.628,34.462,36.548,33.467,2020887.0,601318
1963,2015-07-06,37.154,36.187,37.34,34.748,3835524.0,601318
1964,2015-07-07,35.503,39.806,39.806,32.902,8433281.0,601318
1965,2015-07-08,35.864,35.84,37.617,35.827,3693523.0,601318
1966,2015-07-09,35.84,37.201,38.774,33.323,3463420.0,601318
1967,2015-07-10,36.558,38.029,39.792,36.275,3361626.0,601318
1968,2015-07-13,37.451,37.307,38.288,36.738,2050991.0,601318
1969,2015-07-14,36.798,36.382,37.478,35.998,1546766.0,601318
1970,2015-07-15,36.095,36.567,37.016,35.766,1384939.0,601318
1971,2015-07-16,36.46,36.308,36.775,35.859,795806.0,601318
1972,2015-07-17,36.553,37.229,37.617,36.312,1139518.0,601318
1973,2015-07-20,37.918,37.52,38.122,37.247,1239908.0,601318
1974,2015-07-21,37.247,37.27,37.585,36.919,870158.0,601318
1975,2015-07-22,37.229,36.669,37.27,36.322,884559.0,601318
1976,2015-07-23,36.993,38.205,38.302,36.775,1545230.0,601318
1977,2015-07-24,38.26,37.303,38.26,37.27,1181782.0,601318
1978,2015-07-27,37.144,34.043,37.321,33.885,1712595.0,601318
1979,2015-07-28,32.6,32.684,34.202,32.2,3397710.0,601318
1980,2015-07-29,33.298,32.535,33.503,31.473,2964852.0,601318
1981,2015-07-30,32.498,31.948,33.596,31.753,2341073.0,601318
1982,2015-07-31,31.669,31.073,32.051,30.831,2036413.0,601318
1983,2015-08-03,30.728,31.064,31.092,30.058,2321993.0,601318
1984,2015-08-04,30.822,31.855,31.939,30.682,1549591.0,601318
1985,2015-08-05,31.66,30.998,31.743,30.924,1293194.0,601318
1986,2015-08-06,30.514,30.626,31.324,30.365,961707.0,601318
1987,2015-08-07,31.045,31.557,31.883,30.868,1524162.0,601318
1988,2015-08-10,31.66,32.675,33.0,31.259,2198393.0,601318
1989,2015-08-11,32.498,32.47,33.233,32.311,1664871.0,601318
1990,2015-08-12,32.125,31.464,32.367,31.445,1333463.0,601318
